slug,maker,models,family,group,state,condition,hz,level_dbfs
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,31.5,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,315.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,3150.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,40.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,400.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,4000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,50.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,5000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,63.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,630.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,6300.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,80.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,800.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,silence,8000.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,100.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,1000.0,-185.7
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,10000.0,-180.17
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,125.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,1250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,12500.0,-178.52
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,160.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,1600.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,16000.0,-176.02
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,20.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,200.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,2000.0,-185.32
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,20000.0,-121.35
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,25.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,250.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,2500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,31.5,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,315.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,3150.0,-186.84
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,40.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,400.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,4000.0,-186.38
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,50.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,500.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,5000.0,-186.54
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,63.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,630.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,6300.0,-183.12
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,80.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,800.0,-200.0
ssl_ev2,Waves,SSL 4000 E console channel,colour,console-ssl,on,under_tone_-12,8000.0,-185.69
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,100.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,1000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,10000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,125.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,1250.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,12500.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,160.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,1600.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,16000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,20.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,200.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,2000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,20000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,25.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,250.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,2500.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,31.5,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,315.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,3150.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,40.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,400.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,4000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,50.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,500.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,5000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,63.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,630.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,6300.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,80.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,800.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,silence,8000.0,-200.0
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,100.0,-165.31
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,1000.0,-149.97
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,10000.0,-148.21
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,125.0,-165.72
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,1250.0,-159.88
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,12500.0,-147.84
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,160.0,-166.34
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,1600.0,-159.94
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,16000.0,-146.74
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,20.0,-161.03
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,200.0,-165.71
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,2000.0,-149.23
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,20000.0,-108.37
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,25.0,-158.8
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,250.0,-166.06
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,2500.0,-158.22
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,31.5,-161.84
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,315.0,-166.13
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,3150.0,-150.18
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,40.0,-161.82
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,400.0,-165.75
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,4000.0,-150.79
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,50.0,-161.75
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,500.0,-165.34
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,5000.0,-150.63
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,63.0,-162.7
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,630.0,-164.7
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,6300.0,-149.28
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,80.0,-165.25
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,800.0,-160.37
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,off,under_tone_-12,8000.0,-150.23
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,100.0,-128.37
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,1000.0,-131.84
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,10000.0,-117.78
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,125.0,-129.09
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,1250.0,-130.84
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,12500.0,-116.29
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,160.0,-129.87
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,1600.0,-129.94
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,16000.0,-114.93
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,20.0,-127.54
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,200.0,-125.42
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,2000.0,-128.8
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,20000.0,-113.95
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,25.0,-126.65
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,250.0,-131.15
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,2500.0,-127.48
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,31.5,-125.86
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,315.0,-131.42
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,3150.0,-126.06
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,40.0,-126.83
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,400.0,-131.78
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,4000.0,-124.49
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,50.0,-125.65
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,500.0,-131.86
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,5000.0,-122.89
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,63.0,-106.54
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,630.0,-132.48
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,6300.0,-121.36
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,80.0,-127.86
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,800.0,-131.83
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,silence,8000.0,-119.37
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,100.0,-128.2
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,1000.0,-131.66
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,10000.0,-117.93
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,125.0,-128.81
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,1250.0,-130.6
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,12500.0,-116.41
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,160.0,-129.71
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,1600.0,-129.64
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,16000.0,-114.97
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,20.0,-130.96
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,200.0,-125.25
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,2000.0,-129.21
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,20000.0,-107.32
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,25.0,-130.3
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,250.0,-131.34
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,2500.0,-127.43
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,31.5,-128.37
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,315.0,-131.94
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,3150.0,-126.04
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,40.0,-125.76
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,400.0,-132.13
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,4000.0,-124.46
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,50.0,-128.44
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,500.0,-131.96
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,5000.0,-122.9
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,63.0,-106.51
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,630.0,-132.51
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,6300.0,-121.36
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,80.0,-128.43
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,800.0,-132.03
studer_a800,UAD,Studer A800 multitrack,tape,tape-machine,on,under_tone_-12,8000.0,-119.37
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,100.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,1000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,10000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,125.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,1250.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,12500.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,160.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,1600.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,16000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,20.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,200.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,2000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,20000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,25.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,250.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,2500.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,31.5,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,315.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,3150.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,40.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,400.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,4000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,50.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,500.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,5000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,63.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,630.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,6300.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,80.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,800.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,silence,8000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,100.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,1000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,10000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,125.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,1250.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,12500.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,160.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,1600.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,16000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,20.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,200.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,2000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,20000.0,-175.64
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,25.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,250.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,2500.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,31.5,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,315.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,3150.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,40.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,400.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,4000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,50.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,500.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,5000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,63.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,630.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,6300.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,80.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,800.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,off,under_tone_-12,8000.0,-200.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,100.0,-130.58
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,1000.0,-120.78
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,10000.0,-107.24
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,125.0,-131.06
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,1250.0,-119.5
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,12500.0,-106.14
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,160.0,-129.03
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,1600.0,-118.31
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,16000.0,-105.73
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,20.0,-136.85
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,200.0,-127.74
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,2000.0,-116.98
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,20000.0,-107.68
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,25.0,-136.37
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,250.0,-127.25
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,2500.0,-116.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,31.5,-136.66
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,315.0,-126.25
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,3150.0,-114.56
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,40.0,-135.47
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,400.0,-125.0
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,4000.0,-113.11
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,50.0,-133.95
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,500.0,-123.82
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,5000.0,-111.71
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,63.0,-132.52
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,630.0,-122.89
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,6300.0,-110.11
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,80.0,-133.5
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,800.0,-121.64
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,silence,8000.0,-108.58
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,100.0,-131.12
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,1000.0,-120.81
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,10000.0,-107.21
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,125.0,-129.68
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,1250.0,-119.22
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,12500.0,-106.26
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,160.0,-129.23
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,1600.0,-118.18
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,16000.0,-105.9
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,20.0,-137.12
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,200.0,-128.51
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,2000.0,-117.57
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,20000.0,-107.8
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,25.0,-137.98
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,250.0,-127.48
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,2500.0,-116.06
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,31.5,-136.46
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,315.0,-126.79
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,3150.0,-114.65
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,40.0,-135.55
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,400.0,-125.15
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,4000.0,-113.25
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,50.0,-133.32
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,500.0,-123.78
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,5000.0,-111.73
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,63.0,-133.64
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,630.0,-122.86
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,6300.0,-110.27
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,80.0,-131.99
veq4,Waves,Neve 1081 EQ,eq,eq-neve,on,under_tone_-12,800.0,-121.45
