slug,maker,models,group,element,gr_target_db,marking,phase,time_ms,gr_db
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,1.0,5.703298231877962
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,10.0,3.6386928924867696
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,100.0,0.051002447160310105
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,1000.0,0.00039532282283882836
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,2.0,5.3112792205996495
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,20.0,2.247671419111275
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,200.0,0.0024217305212932416
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,2000.0,0.00017456142623339943
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,5.0,4.630672665318307
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,50.0,0.5323403708730545
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,500.0,0.0008125298122441116
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,6.0,as_set,release,5000.0,-8.922145267042936e-06
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,0.1,1.9863411505604576
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,0.2,4.9507534447328725
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,0.5,9.730872868037768
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,1.0,10.01456517985732
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,10.0,10.255972025892534
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,100.0,10.248195331457152
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,1000.0,10.248302825156596
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,2.0,10.077986650058833
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,20.0,10.252710376362556
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,200.0,10.247987577783125
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,2000.0,10.12207744377536
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,5.0,10.244843292369943
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,50.0,10.249425230510507
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,500.0,10.248246886736926
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,attack,5000.0,5.801221431952358e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,0.1,10.098727798155014
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,0.2,10.011033048731353
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,0.5,9.97135446487787
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,1.0,9.921683457738764
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,10.0,9.410897313942105
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,100.0,4.398995255538298
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,1000.0,0.002405389184796554
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,2.0,10.109246988650678
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,20.0,8.658026469823191
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,200.0,1.878719290544095
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,2000.0,0.0001202582924208287
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,5.0,9.804092244435887
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,50.0,6.7228624043871585
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,500.0,0.14608215454008466
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.1,release,5000.0,0.00015635004549963138
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,0.1,0.8508716307828286
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,0.2,2.5897831926584645
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,0.5,6.908861768756185
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,1.0,8.454459861822896
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,10.0,10.151169385808835
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,100.0,10.156862006467529
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,1000.0,10.156981630883909
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,2.0,9.368323387213522
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,20.0,10.161313191559884
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,200.0,10.15667459316839
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,2000.0,10.029968721185066
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,5.0,10.033363064395784
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,50.0,10.158119696835067
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,500.0,10.156937380648476
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,attack,5000.0,3.6202471246055135e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,0.1,10.006900482533945
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,0.2,9.918840498711692
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,0.5,9.878435360795548
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,1.0,9.828381623844422
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,10.0,9.325946109275923
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,100.0,4.359336978925704
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,1000.0,0.002340609841608096
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,2.0,10.01954040611988
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,20.0,8.579879589935187
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,200.0,1.8617964986366156
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,2000.0,8.192467135572506e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,5.0,9.715550131588577
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,50.0,6.662209495711703
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,500.0,0.14471713193289285
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=0.3,release,5000.0,0.00016205704581111896
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,0.1,0.42270098643645204
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,0.2,1.3951549228686708
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,0.5,4.399736927230846
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,1.0,6.333658203796723
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,10.0,9.91639849821111
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,100.0,10.022063398984221
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,1000.0,10.022233259927244
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,2.0,8.018871845777628
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,20.0,10.019035020904296
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,200.0,10.021921320304253
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,2000.0,9.897132573175302
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,5.0,9.499334259739856
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,50.0,10.023129584695134
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,500.0,10.02217617585983
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,attack,5000.0,4.381087415977064e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,0.1,9.873617603316415
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,0.2,9.787181615456749
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,0.5,9.74778595342107
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,1.0,9.699308502647293
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,10.0,9.202770385790604
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,100.0,4.301403308802757
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,1000.0,0.0023717944946005168
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,2.0,9.88620346380232
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,20.0,8.466551036076728
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,200.0,1.8368817994243445
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,2000.0,0.00010896563222014682
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,5.0,9.587155354974943
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,50.0,6.574032810130832
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,500.0,0.14280264460870715
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=1.0,release,5000.0,0.00013450833748738372
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,0.1,0.058076950546795056
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,0.2,0.12515964549800945
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,0.5,0.5211980898250235
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,1.0,0.9928020212248049
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,10.0,5.5094378448422034
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,100.0,8.538086769927078
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,1000.0,8.545235190655383
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,2.0,1.822682129745798
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,20.0,7.182254046345451
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,200.0,8.544986147219623
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,2000.0,8.418953496696464
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,5.0,3.683611182199341
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,50.0,8.376234464008123
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,500.0,8.545211385286816
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,attack,5000.0,1.9440416244825842e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,0.1,8.395387640458578
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,0.2,8.308126636560399
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,0.5,8.269873834964827
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,1.0,8.225067631977687
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,10.0,7.841431769152164
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,100.0,3.665881974410311
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,1000.0,0.0019739270967974523
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,2.0,8.43372990177421
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,20.0,7.21510925055244
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,200.0,1.565238315625145
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,2000.0,5.36368005924423e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,5.0,8.167484421926215
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,50.0,5.602840820577847
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,500.0,0.1215692765862847
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=10.0,release,5000.0,0.00016929908015991812
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,0.1,0.12252653147369583
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,0.2,0.37583433782891373
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,0.5,1.4176942434984918
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,1.0,2.5291801095961834
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,10.0,8.29043324479449
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,100.0,9.458037718660327
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,1000.0,9.45829616606253
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,2.0,4.14048676311942
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,20.0,9.170931916374307
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,200.0,9.457988805500175
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,2000.0,9.333528649820149
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,5.0,6.7059187210474915
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,50.0,9.452601863762444
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,500.0,9.458267754625375
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,attack,5000.0,4.158133119330082e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,0.1,9.30979678802361
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,0.2,9.223682438678956
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,0.5,9.185113791263323
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,1.0,9.138513001772377
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,10.0,8.683495547387807
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,100.0,4.059453797589831
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,1000.0,0.0022646562102203796
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,2.0,9.331313317718797
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,20.0,7.989272809154036
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,200.0,1.733752696333535
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,2000.0,0.00010700774793158396
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,5.0,9.045592336062457
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,50.0,6.203844002319897
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,500.0,0.13486139419549023
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=3.0,release,5000.0,0.00013452064522552487
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,0.1,0.03572958367370695
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,0.2,0.03384574282566202
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,0.5,0.17550722733886476
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,1.0,0.3298126084794335
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,10.0,2.551749633692846
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,100.0,6.723863014833023
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,1000.0,6.897761549465403
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,2.0,0.6316589209819429
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,20.0,4.02807351130579
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,200.0,6.89064597839289
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,2000.0,6.772917431676424
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,5.0,1.4640592623989004
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,50.0,5.964771355758499
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,500.0,6.897741364249449
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,attack,5000.0,1.881365598165735e-05
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,0.1,6.748538501090511
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,0.2,6.662124830583053
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,0.5,6.627175998576978
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,1.0,6.58843964165808
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,10.0,6.325942932723286
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,100.0,2.9604418478293795
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,1000.0,0.001681995824115358
ssl_gbus,UAD,SSL G series bus compressor,vca-sslbus,vca,10.0,attack=30.0,release,2.0,6.813069297886308
