slug,maker,models,family,group,setting,depth,matched,level_dbfs,hz,magnitude_db,phase_deg,group_delay_ms,ref_1k_db,sweep_check_worst_db
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,4308.9,-0.005,11.14,10.6689,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,47.4,-0.152,-169.38,10.9985,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,474.3,-0.031,-19.66,10.6828,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,4742.7,-0.006,144.38,10.6677,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,52.2,-0.109,169.84,11.3821,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,522.0,-0.019,157.24,10.6714,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,5220.3,-0.008,110.26,10.6674,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,57.5,-0.099,149.24,11.0985,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,574.6,-0.024,-45.35,10.6826,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,5746.0,-0.013,-108.12,10.6699,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,63.2,-0.093,126.07,10.9676,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,632.5,-0.008,92.27,10.6655,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,6324.6,-0.016,-170.45,10.6686,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,69.6,-0.097,101.51,10.8817,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,696.1,-0.014,-152.62,10.6763,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,6961.4,-0.021,-96.42,10.6699,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,76.6,-0.109,74.24,10.8782,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,766.2,-0.014,-61.32,10.679,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,7662.4,-0.025,91.46,10.6684,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,84.3,-0.131,44.16,10.8502,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,843.4,-0.007,1.83,10.6722,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,8433.9,-0.032,7.87,10.6694,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,92.8,-0.157,11.24,10.8632,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,928.3,-0.003,35.42,10.6683,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_0,full,,-40.0,9283.2,-0.041,-13.93,10.6695,55.226,-0.076
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,102.2,-0.172,-25.99,10.8602,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1021.8,-0.001,36.78,10.6682,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,10217.9,-0.036,-5.62,10.6696,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,112.5,-0.186,-66.07,10.8587,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1124.7,-0.0,1.46,10.6713,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,11246.8,-0.049,3.22,10.6703,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,123.8,-0.179,-110.35,10.815,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1237.9,-0.001,-73.26,10.6755,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,12379.3,-0.065,-27.47,10.67,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,136.3,-0.15,-158.71,10.7573,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1362.6,0.007,167.01,10.6689,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,13625.8,-0.086,-135.72,10.6686,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1499.8,0.008,0.94,10.6705,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,14997.9,-0.115,-5.2,10.673,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,150.0,-0.116,147.52,10.709,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,165.1,-0.103,89.71,10.688,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1650.8,0.012,139.94,10.6672,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,16508.1,-0.157,-46.74,10.6719,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,181.7,-0.119,26.27,10.7059,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,1817.0,0.01,-138.69,10.6717,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,18170.4,-0.223,47.25,10.6729,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,20.0,-0.84,-44.23,13.1685,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,200.0,-0.143,-44.39,10.7305,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,2000.0,0.01,-120.6,10.6719,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,20000.0,-0.367,-143.5,10.6767,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,22.0,-0.542,-55.0,17.5267,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,220.1,-0.137,-122.2,10.7211,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,2201.4,0.013,-174.25,10.6693,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,24.2,-0.598,-66.11,12.6601,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,242.3,-0.101,151.75,10.6798,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,2423.1,0.015,53.37,10.6677,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,26.7,-0.46,-79.55,13.3085,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,266.7,-0.09,58.91,10.6719,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,2667.0,0.013,-163.45,10.6696,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,29.4,-0.343,-91.22,14.1589,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,293.6,-0.111,-45.36,10.7034,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,2935.6,0.012,-114.48,10.6713,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,32.3,-0.331,-104.66,12.1719,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,323.1,-0.095,-158.22,10.6892,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,3231.2,0.013,-169.6,10.669,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,35.6,-0.291,-119.58,11.3929,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,355.7,-0.068,76.56,10.6651,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,3556.6,0.013,19.97,10.6691,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,39.1,-0.241,-135.45,11.2125,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,391.5,-0.084,-61.42,10.694,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,3914.7,0.013,84.34,10.6677,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,43.1,-0.191,-152.4,11.1099,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,430.9,-0.057,146.43,10.6693,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,4308.9,0.01,10.87,10.6693,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,47.4,-0.149,-169.05,11.0663,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,474.3,-0.059,-19.55,10.6823,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,4742.7,0.009,144.08,10.6681,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,52.2,-0.099,170.08,11.4005,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,522.0,-0.043,157.35,10.6703,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,5220.3,0.007,109.92,10.6679,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,57.5,-0.081,149.43,11.1253,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,574.6,-0.045,-45.22,10.683,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,5746.0,0.003,-108.51,10.6699,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,63.2,-0.07,126.2,10.9858,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,632.5,-0.023,92.4,10.6644,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,6324.6,0.0,-170.88,10.6695,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,69.6,-0.071,101.62,10.8962,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,696.1,-0.027,-152.49,10.6768,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,6961.4,-0.005,-96.9,10.6697,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,76.6,-0.083,74.31,10.8896,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,766.2,-0.024,-61.19,10.68,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,7662.4,-0.009,90.93,10.6677,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,84.3,-0.109,44.21,10.8605,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,843.4,-0.013,1.95,10.6726,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,8433.9,-0.017,7.27,10.6691,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,92.8,-0.141,11.26,10.8734,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,928.3,-0.005,35.53,10.6684,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-12.0,9283.2,-0.025,-14.59,10.6695,95.282,-0.096
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,102.2,-0.067,-25.67,10.8751,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1021.8,-0.003,36.74,10.6669,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,10217.9,-0.01,-5.65,10.5462,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,112.5,-0.116,-65.87,10.9065,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1124.7,-0.009,1.43,10.6685,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,11246.8,-0.022,3.02,10.4228,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,123.8,-0.12,-110.4,10.8744,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1237.9,-0.017,-73.32,10.6811,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,12379.3,-0.005,-27.88,10.6635,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,136.3,-0.072,-158.98,10.7912,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1362.6,-0.006,166.93,10.6588,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,13625.8,-0.069,-135.88,9.5756,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1499.8,-0.009,0.91,10.6687,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,14997.9,0.036,-5.39,12.4545,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,150.0,-0.001,147.21,10.6946,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,165.1,0.035,89.58,10.6472,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1650.8,-0.003,139.88,10.6508,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,16508.1,-0.033,-46.58,10.3463,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,181.7,0.005,26.35,10.6827,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,1817.0,-0.011,-138.76,10.6697,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,18170.4,0.022,46.47,10.7626,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,20.0,-1.815,-22.2,18.961,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,200.0,-0.058,-44.31,10.7506,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,2000.0,-0.011,-120.65,10.6897,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,20000.0,0.01,-144.27,10.6867,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,22.0,-1.042,-36.06,22.8349,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,220.1,-0.065,-122.33,10.7504,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,2201.4,-0.007,-174.3,10.6549,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,24.2,-0.603,-53.36,20.768,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,242.3,-0.004,151.53,10.6701,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,2423.1,-0.007,53.34,10.6452,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,26.7,-0.506,-72.0,18.1656,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,266.7,0.014,58.87,10.6489,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,2667.0,-0.007,-163.5,10.6803,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,29.4,-0.581,-86.94,15.819,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,293.6,-0.043,-45.35,10.7182,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,2935.6,-0.011,-114.52,10.6603,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,32.3,-0.655,-102.26,13.3317,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,323.1,-0.031,-158.42,10.6986,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,3231.2,-0.007,-169.66,10.6448,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,35.6,-0.589,-118.13,12.7478,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,355.7,0.012,76.47,10.6476,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,3556.6,-0.006,19.96,10.6979,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,39.1,-0.522,-135.13,11.8244,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,391.5,-0.039,-61.47,10.7088,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,3914.7,-0.003,84.34,10.7243,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,43.1,-0.402,-152.76,11.6321,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,430.9,-0.002,146.26,10.6604,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,4308.9,-0.01,10.9,10.6808,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,47.4,-0.292,-169.82,11.3777,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,474.3,-0.021,-19.57,10.6859,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,4742.7,-0.006,144.04,10.651,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,52.2,-0.163,169.13,11.2855,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,522.0,-0.005,157.19,10.6651,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,5220.3,-0.009,109.94,10.6078,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,57.5,-0.058,148.48,11.1723,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,574.6,-0.025,-45.26,10.6913,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,5746.0,-0.012,-108.57,10.6945,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,63.2,0.018,125.34,10.8348,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,632.5,0.005,92.31,10.6537,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,6324.6,-0.007,-170.95,10.7273,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,69.6,0.071,101.01,10.8266,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,696.1,-0.017,-152.63,10.6806,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,6961.4,-0.011,-96.94,10.6318,99.972,-0.383
api_vision,UAD,API 1608 console channel,colour,console-api,line_gain_12,full,,-3.0,76.6,0.084,74.02,10.7779,99.972,-0.383
